date,order_id,order_amount,region,items_delivered,items_missing,delivery_hour,driver_id,customer_id
2023-07-02,46b7ba9e-8759-4a31-be05-b0f152d945c6,431.09,Sanford,7,0,14:06:01,WDID10720,WCID6104
2023-07-03,22f3d0e7-bcf5-4a08-ada5-cc339041597d,327.45,Sanford,14,1,14:29:08,WDID10522,WCID5874
2023-07-03,8d5b47d5-3ff6-4317-9a24-39caddc86f8b,486.50,Apopka,9,0,18:06:12,WDID10735,WCID5921
2023-07-03,50bbe938-ba9e-4ea8-9797-effba5ab524d,249.72,Winter Park,9,0,2:21:26,WDID10132,WCID5442
2023-07-03,fd8099f6-2e34-4cc5-9298-cfce65b0ebdd,63.96,Sanford,6,0,4:53:57,WDID09997,WCID5269
2023-07-03,597e5fd6-da1c-45bb-b93f-3b1b595adfd8,407.04,Kissimmee,11,0,9:50:54,WDID10470,WCID5390
2023-07-03,42886970-c793-45eb-b351-d36a062cf71f,211.63,Apopka,3,0,4:11:03,WDID11034,WCID5497
2023-07-03,bfeeae0c-36b2-4ee4-ba7b-ef276648a0ca,394.81,Altamonte Springs,18,0,19:00:54,WDID10563,WCID6092
2023-07-03,ffd5c694-2f5b-4890-ad08-e96feec77b07,425.16,Sanford,4,0,2:17:18,WDID11060,WCID5186
2023-07-03,000c9e53-e80c-4630-959a-fe1d84d7d0f0,306.14,Winter Park,2,0,7:46:13,WDID11090,WCID5848
2023-07-03,387b4113-9507-4aa4-8b80-624bf4b58775,23.20,Clermont,12,0,1:57:29,WDID10243,WCID5472
2023-07-03,7826381d-d1aa-4e12-a4d2-67d323d1008d,84.06,Apopka,7,0,10:10:08,WDID10392,WCID5897
2023-07-03,faca6ebf-717a-47d9-82d3-b76183bad79d,429.24,Orlando,9,0,11:59:00,WDID10572,WCID6062
2023-07-03,17c60588-8e28-467e-8751-08b82a414fcd,274.69,Altamonte Springs,10,0,21:14:35,WDID10235,WCID5549
2023-07-03,20d0f925-81ff-43fb-b29e-4b61dfd593c3,131.55,Winter Park,15,0,22:20:45,WDID10291,WCID5349
2023-07-03,53a97e4b-283b-4cd1-a381-dd05b4e469cd,478.65,Sanford,13,0,22:44:36,WDID11017,WCID5709
2023-07-03,fd53262a-bad6-4190-b657-a6971b0ff6bb,181.46,Clermont,11,0,23:53:35,WDID10237,WCID5666
2023-07-03,a4aa58d9-0861-428b-8491-ac65f8d49b94,237.55,Apopka,14,0,4:32:21,WDID10420,WCID5564
2023-07-03,7c8ce85d-403a-4017-a2a7-07470bfd1ce3,119.03,Clermont,14,0,16:58:45,WDID10429,WCID5726
2023-07-04,1564327c-7e23-41f8-95cc-3d3311564f9d,305.47,Altamonte Springs,2,1,12:01:22,WDID10578,WCID5340
2023-07-04,d3be746f-f966-4045-967a-edd9f3991b82,273.39,Apopka,17,1,8:59:12,WDID10599,WCID6132
2023-07-04,7aed76aa-57d3-4e37-9690-4d2675751166,568.86,Apopka,4,1,14:36:48,WDID10536,WCID5683
2023-07-04,70be4d88-5d4b-433d-917b-29d357c8b7ba,87.79,Clermont,17,0,3:08:08,WDID10728,WCID6062
2023-07-04,4bc6a509-b08e-46da-bbc7-15991e1ed0f0,176.81,Altamonte Springs,8,0,18:35:42,WDID09907,WCID6199
2023-07-04,a07d7105-ab0b-4c81-a44b-284e07dc9435,296.41,Clermont,11,0,11:24:10,WDID09929,WCID5181
2023-07-04,512d4dfc-f728-4776-9341-3b9e51397c7e,151.96,Apopka,11,0,14:24:17,WDID10412,WCID5489
2023-07-04,d28d3e82-8247-4788-96a0-f0bc13bd2e8d,310.59,Sanford,12,0,16:06:35,WDID10597,WCID5537
2023-07-04,e78afcad-fdcc-426c-a191-81dfb88e892c,74.37,Winter Park,16,0,16:51:30,WDID10813,WCID5612
2023-07-04,fa1ad2c6-c7b6-4ed4-aa99-cca2818ab0a6,69.08,Clermont,5,0,3:18:29,WDID10827,WCID6110
2023-07-04,5da1be32-d965-42a3-a091-800989205a18,245.22,Apopka,2,0,18:12:52,WDID10268,WCID5905
2023-07-04,6e2b0aaa-977f-427b-b81c-be48f51b7bd7,78.45,Winter Park,10,0,18:18:34,WDID10279,WCID6169
2023-07-04,7036124f-50fd-4a61-86f2-0f6ccbfb78ed,32.47,Kissimmee,12,0,23:41:28,WDID10499,WCID6039
2023-07-04,6fb4e476-4aec-4cda-bad3-a6dff96bb8ad,164.11,Kissimmee,1,0,11:44:29,WDID10774,WCID5290
2023-07-04,c3ca7762-ab3e-417d-b895-be44ac22cf0d,47.43,Altamonte Springs,11,0,0:00:11,WDID10973,WCID6130
2023-07-04,56f01151-e041-4b64-9601-af39c3990518,483.04,Winter Park,7,0,15:19:26,WDID11068,WCID5170
2023-07-04,d6da091e-87e8-458a-abff-458cb9f9b97e,87.29,Apopka,17,0,12:20:38,WDID10037,WCID5401
2023-07-04,c61ccfdc-1b67-456d-b1bb-f9467319b213,443.02,Kissimmee,1,0,0:58:35,WDID10214,WCID5196
2023-07-04,c3cb539c-7131-452e-91c5-98a0803429e4,190.32,Altamonte Springs,2,0,23:07:20,WDID10625,WCID5974
2023-07-04,539f4ebc-88f8-4180-aaf9-c6f3bc07bb62,29.85,Clermont,15,0,22:44:06,WDID10003,WCID5248
2023-07-04,ee1353cf-40db-4fe5-9f5d-86be88c1177c,356.62,Sanford,2,0,12:53:25,WDID10743,WCID5764
2023-07-04,4075150b-75a4-44bd-a2b5-cb68b4ed69b7,292.36,Clermont,9,0,7:45:59,WDID10925,WCID5512
2023-07-04,5467122e-e7b2-45a6-92ca-b35cc36106b2,254.82,Orlando,5,0,7:18:47,WDID10081,WCID5574
2023-07-04,7c302192-e04c-444d-b289-19d70a0cc9ab,338.27,Altamonte Springs,6,0,14:41:38,WDID10252,WCID5597
2023-07-04,0340a74c-cd6d-4aaf-ac41-1ae201b47b47,302.68,Winter Park,13,0,5:03:13,WDID10555,WCID5046
"2023-07-05,542d6e94-62af-4f53-a7d7-39245463507b,""1,198.85"",Kissimmee,13,2,22:02:20,WDID10062,WCID5559"
2023-07-05,82f019ee-54ae-4a10-87a4-0be389b5dd6d,393.65,Winter Park,18,1,12:29:35,WDID10622,WCID5455
2023-07-05,981feeeb-cb96-4825-bd39-e8cb729b128a,351.96,Altamonte Springs,19,1,1:18:00,WDID10493,WCID5917
2023-07-05,db483546-f59b-4146-8368-2ac58b9bfe13,138.36,Apopka,17,1,0:36:50,WDID10526,WCID6146
2023-07-05,5a759324-35af-4dff-ac20-b5717c146bf4,747.37,Kissimmee,9,1,12:58:18,WDID09875,WCID5967
2023-07-05,d5557b55-4519-45ca-822f-15c4b2c9f4c7,22.37,Sanford,3,0,16:43:54,WDID10707,WCID5583
2023-07-05,b7b0f3ca-2fd4-419b-be2c-abf4766c98fd,215.61,Kissimmee,15,0,19:18:14,WDID10255,WCID6213
2023-07-05,74d3c6a1-a8d3-42c4-aaa4-8d4ba62ca384,469.18,Apopka,17,0,7:17:57,WDID10865,WCID5925
2023-07-05,1493ab55-a8bf-4574-bed5-9129e4350231,426.65,Clermont,15,0,3:47:08,WDID10890,WCID5092
2023-07-05,fca1f437-ac10-4667-afd8-9ade399454c2,36.50,Winter Park,15,0,13:22:09,WDID10018,WCID6170
2023-07-05,81b40cb2-1e87-4254-8507-8880e4f7bd17,107.17,Altamonte Springs,13,0,15:40:24,WDID10277,WCID5845
2023-07-05,09afcb72-c87b-4254-b1d3-c976eb00cb80,117.70,Winter Park,8,0,23:15:55,WDID10300,WCID6063
2023-07-05,6d1ef794-eb33-4e9b-ac8f-595dcf89e9e7,226.20,Altamonte Springs,6,0,2:54:13,WDID10695,WCID5915
2023-07-05,a9820da8-3228-4575-b236-75280eb79c6f,219.19,Altamonte Springs,7,0,18:33:28,WDID10763,WCID5277
2023-07-05,b30f868b-41af-48e2-acb0-9e78f98df3c6,93.67,Altamonte Springs,5,0,20:51:48,WDID09890,WCID6015
2023-07-05,7da625ea-3bd8-43bd-b9de-d9979fda3ec5,490.17,Kissimmee,6,0,22:58:01,WDID10299,WCID5631
2023-07-05,70c1066b-6252-40ee-b263-4df3ecfdcc00,458.97,Clermont,8,0,19:08:39,WDID10652,WCID5968
2023-07-05,dd20ad58-6ab5-4940-90db-39b76c813766,291.09,Winter Park,6,0,21:53:17,WDID10513,WCID5522
2023-07-05,e6f6f7e8-164e-4b80-831e-de89b7ddb4d0,58.31,Altamonte Springs,5,0,23:13:40,WDID10791,WCID6202
2023-07-05,58e6433c-7155-45a0-abb3-264c6b3e0763,163.65,Winter Park,11,0,13:45:40,WDID10809,WCID5544
2023-07-05,6d9fc80f-f293-4ad1-ad06-13704789314e,82.73,Clermont,16,0,23:17:52,WDID10418,WCID5327
2023-07-05,7e6481bc-2aa0-4b16-97fb-268d2cadc0fa,477.78,Apopka,6,0,14:57:24,WDID10544,WCID5361
2023-07-05,704bbabb-4684-464d-a8c8-2d22c67c5ea1,316.08,Altamonte Springs,18,0,5:55:21,WDID10555,WCID6179
2023-07-05,4557a3c1-8f9f-4e10-9651-cc46e3f80636,33.39,Winter Park,19,0,1:45:54,WDID10616,WCID5559
2023-07-05,27f4a091-add4-4df3-ba4a-15bea6e06eb9,294.49,Sanford,1,0,9:33:01,WDID10187,WCID5624
2023-07-05,a92b43c7-b8bc-4f33-a549-2ed469194bd7,256.24,Kissimmee,9,0,22:59:53,WDID10213,WCID5341
2023-07-05,6f23951c-0440-47c7-91f5-382e07170746,479.37,Clermont,7,0,5:30:22,WDID10582,WCID5264
2023-07-05,12219306-b544-4861-96e1-413d10ba4afa,141.86,Altamonte Springs,12,0,22:46:05,WDID10651,WCID5320
2023-07-05,4d598e66-7469-4b04-8593-8f9cf799af4d,71.17,Orlando,9,0,6:59:59,WDID10910,WCID6066
2023-07-05,12962c01-6913-46f1-985a-4d4d576dcee9,86.75,Apopka,2,0,6:00:21,WDID10936,WCID5959
2023-07-05,d21cd4dc-ab8f-42de-bdd1-cb3b401bd9bd,390.21,Clermont,17,0,2:21:39,WDID09941,WCID6133
2023-07-06,ec51490a-e41a-48aa-bc2b-7a21c81b9e55,126.18,Apopka,10,1,7:51:09,WDID10739,WCID5837
2023-07-06,a8cce1ba-bd04-4af3-8bb2-c0f4490efcce,117.23,Altamonte Springs,15,1,14:49:22,WDID10621,WCID6106
2023-07-06,ecf5b943-0a85-4b95-acb8-ddad1138c0ee,422.66,Clermont,12,1,12:55:29,WDID10466,WCID5514
2023-07-06,d1128023-bcac-41a5-b53e-2109a50dd196,20.45,Winter Park,18,0,19:30:00,WDID10155,WCID6170
2023-07-06,6e319ecd-e2c6-46d5-b071-61f64d5c7ec7,128.21,Altamonte Springs,17,0,0:10:30,WDID10242,WCID5288
2023-07-06,2f3cd3f2-66c1-49c1-ad98-e9a88357fd42,439.84,Clermont,19,0,6:04:00,WDID10268,WCID5999
2023-07-06,6c1b6f6d-6997-4823-a325-fca77ea85eaf,174.34,Kissimmee,4,0,22:17:06,WDID10290,WCID5919
"2023-07-06,e096edc2-c7b4-408a-bd8d-399ea0a0a819,""1,260.28"",Kissimmee,17,0,14:12:15,WDID10586,WCID5375"
2023-07-06,6f1da3e5-5ded-4138-826c-625583d4b94e,248.30,Kissimmee,15,0,6:43:00,WDID10981,WCID6214
2023-07-06,8ca22f3c-b608-4a6c-86d6-8bbc8045283d,349.67,Sanford,12,0,18:49:39,WDID10408,WCID5972
2023-07-06,52513cf2-7529-4992-839c-7195ae5f408e,249.39,Altamonte Springs,8,0,12:57:17,WDID10739,WCID5708
2023-07-06,73d62893-255a-48fc-a370-39d967abcf10,139.50,Clermont,4,0,12:05:21,WDID10988,WCID6058
2023-07-06,711078a8-4bbb-4cdc-91c3-15cfae6a95d2,115.39,Orlando,6,0,16:16:48,WDID10125,WCID5206
2023-07-06,3c1a894a-7e97-45fb-a8ae-7923f17c21d1,36.49,Sanford,11,0,19:37:40,WDID10498,WCID6057
2023-07-06,e58929e1-92f2-48cb-a5fe-4d82a54de46d,203.13,Winter Park,14,0,3:57:01,WDID10538,WCID5176
2023-07-06,a056d8ab-b1cd-4d8e-800d-c2955f2b2f00,386.10,Sanford,11,0,22:24:05,WDID10980,WCID5935
2023-07-06,f52fbd46-ba23-48e1-a743-9f2d469fd32e,104.04,Clermont,5,0,13:43:47,WDID11013,WCID6190
2023-07-06,6b5afab8-6784-4f64-a22e-f7f9a16c43aa,413.97,Orlando,15,0,19:04:18,WDID09996,WCID5420
2023-07-06,248e0d0e-202b-43bb-a66c-277dbf1a1a25,305.69,Winter Park,19,0,19:42:13,WDID10269,WCID5538
2023-07-06,1f237a2e-7b0e-46dc-a768-60812197fd01,296.60,Altamonte Springs,5,0,23:06:05,WDID10620,WCID5586
2023-07-06,80bd63a4-1c90-4eb5-a212-51ba25406e84,257.26,Apopka,16,0,6:25:49,WDID10853,WCID5693
2023-07-06,b95b9d31-3040-4e31-acf2-07d6625b5742,240.75,Sanford,4,0,23:50:08,WDID11018,WCID5414
2023-07-06,338c08af-14f3-4adf-b502-245d9795d2ba,50.51,Kissimmee,19,0,20:42:17,WDID10308,WCID5832
2023-07-06,8ff70919-f8a4-417c-9925-24df3bae8185,445.60,Orlando,5,0,19:22:02,WDID10103,WCID5612
2023-07-06,ad604b64-1299-496f-a4ec-8b7888d00c34,263.55,Kissimmee,19,0,16:08:51,WDID10593,WCID5619
2023-07-06,3795ac6a-f44f-4a0e-8fb3-ce216321f6fc,144.58,Kissimmee,2,0,0:19:13,WDID10752,WCID5315
2023-07-06,69350739-0f47-44dd-960c-e35c72427d7c,208.38,Apopka,16,0,7:47:01,WDID10954,WCID6095
2023-07-06,5085da2d-8fd8-4385-a349-585ac1514822,267.79,Apopka,9,0,1:37:34,WDID11003,WCID5401
2023-07-06,a74c4b62-b609-4b3e-b8cf-5b96522a6315,228.74,Kissimmee,6,0,12:24:59,WDID09879,WCID5920
2023-07-06,83f8770f-ab09-4b66-a487-447b65016a55,365.85,Altamonte Springs,12,0,15:05:18,WDID10053,WCID5394
2023-07-06,c849e3d6-04d5-4dc9-89bc-2ca04c6a7563,139.72,Orlando,10,0,4:19:39,WDID10063,WCID5811
2023-07-06,d95ccf75-51d7-410d-9fa5-83481bebddb5,423.15,Altamonte Springs,15,0,15:14:30,WDID10097,WCID5040
2023-07-06,53b89e01-3ccf-44bf-9742-09e78440700b,412.73,Winter Park,5,0,20:09:22,WDID10224,WCID5640
2023-07-06,671a6537-f5bf-4dcf-a947-d7eaa5cc6a31,160.39,Orlando,15,0,13:18:05,WDID10658,WCID6022
2023-07-07,080cc875-d832-423b-91f8-0c7277d5738f,164.19,Kissimmee,4,2,13:24:40,WDID10218,WCID5339
2023-07-07,ea4fe994-3591-4713-a285-f28a16a5dbcc,188.23,Sanford,11,2,13:45:42,WDID10444,WCID5434
"2023-07-07,9ffba224-2089-4560-a0e5-f878b4af9843,""1,202.99"",Altamonte Springs,13,1,2:53:59,WDID10509,WCID5998"
2023-07-07,b5858d77-9959-4a52-bee7-d7c4204f19fa,332.30,Orlando,14,1,2:02:07,WDID10591,WCID6112
2023-07-07,29e366d7-f70d-495f-a4d9-d89bddcf35cb,371.19,Sanford,14,1,15:59:32,WDID10601,WCID5462
2023-07-07,2dcdb4ab-5758-45d9-a55e-cd95e42fb584,48.65,Orlando,11,1,2:26:31,WDID10658,WCID6225
2023-07-07,bdda1fe7-163d-4fb3-86d2-3a1b99cd5ed2,242.03,Kissimmee,11,1,13:37:11,WDID10631,WCID6201
2023-07-07,cc55f47d-598b-4cfb-83c0-61c89af6b1fe,377.30,Apopka,3,1,21:57:57,WDID10443,WCID6229
2023-07-07,e14146dd-4e74-4476-ab5d-bac6c1cb3d5e,321.75,Apopka,9,0,21:12:57,WDID10026,WCID5235
2023-07-07,249afd0d-170d-4666-b7b2-42bdbb97e72b,368.33,Sanford,15,0,1:42:41,WDID10361,WCID6054
2023-07-07,fe2b82e5-74ca-4dfe-8c32-086e375b7619,28.27,Kissimmee,8,0,9:46:54,WDID10441,WCID5576
2023-07-07,aa03643b-0583-4541-a8d8-b0e218f4ecae,276.15,Sanford,7,0,21:51:54,WDID10617,WCID5385
2023-07-07,72e35bef-fc61-4b36-a29e-8d2989b016a7,48.28,Winter Park,4,0,16:26:55,WDID09894,WCID5652
2023-07-07,a8e7e86b-5dd3-4313-abd2-c9bb11670612,241.74,Kissimmee,7,0,17:46:08,WDID10317,WCID5015
2023-07-07,7aba60fd-e2a6-4e70-927d-bbaea2eb8eb6,390.77,Kissimmee,6,0,1:30:14,WDID10050,WCID5569
2023-07-07,7018c722-4293-4d4d-bc62-f850acf9de79,313.37,Sanford,19,0,10:54:06,WDID10143,WCID5599
2023-07-07,354c8f03-d979-44c6-a54f-fd8f3d765e6e,257.87,Winter Park,19,0,0:05:07,WDID10149,WCID5057
2023-07-07,dcd8056a-fb21-4ecc-8a27-6624367017e5,338.74,Apopka,9,0,10:40:45,WDID11111,WCID5250
2023-07-07,f718fb70-8db5-435c-bb09-b64c489991df,180.90,Apopka,6,0,14:34:19,WDID10330,WCID5892
2023-07-07,cdc14b7f-0f1b-4fb4-97d7-d1de0dd88558,315.14,Orlando,2,0,19:33:27,WDID10372,WCID5638
2023-07-07,c19b3e58-cde5-46a6-9f51-765170c58ef2,321.89,Sanford,14,0,7:03:34,WDID10578,WCID6210
2023-07-07,f4811f1e-18b8-40b7-95b7-db4597ab68df,114.45,Apopka,1,0,21:53:10,WDID10753,WCID6049
2023-07-07,972d0b24-7272-4eba-acde-46422deb78af,429.92,Kissimmee,13,0,13:04:30,WDID10206,WCID6114
2023-07-07,13a45cee-7264-4889-bd55-2109486d9f5b,388.73,Kissimmee,7,0,12:16:27,WDID10305,WCID5312
2023-07-07,c75d24a1-41f4-4da6-990d-7c923d8540b5,64.68,Sanford,6,0,10:19:48,WDID10375,WCID6031
2023-07-07,06b69d25-515a-471a-aa03-9ee2ecd8b669,109.37,Clermont,1,0,4:58:26,WDID10730,WCID5254
2023-07-07,11b35b47-5f07-4b0a-9b01-be518d4648b5,472.60,Winter Park,2,0,10:57:43,WDID10290,WCID5844
2023-07-07,6afed001-5349-4557-b6b0-d1f030dee7e5,65.03,Orlando,11,0,15:18:30,WDID10455,WCID5987
2023-07-08,0757d853-9277-4fe2-8ec2-4debd11d16d2,53.25,Kissimmee,14,2,6:51:20,WDID10085,WCID5496
2023-07-08,e65612bf-5cbd-4bc3-832d-8a0f91bfd26e,149.20,Altamonte Springs,17,1,10:01:21,WDID10564,WCID5781
"2023-07-08,5812cdc2-2279-4abb-b698-c60364b68126,""1,104.42"",Clermont,16,1,15:11:01,WDID10735,WCID5195"
2023-07-08,a96011d2-78e1-4e56-bab1-cb4a0d418505,350.69,Kissimmee,16,1,0:50:57,WDID10505,WCID6196
2023-07-08,1dbca1d3-dc76-4c2a-8e36-62288d137d12,317.43,Winter Park,3,1,8:08:24,WDID10549,WCID5284
2023-07-08,076c02ae-9f33-4765-b301-91a68ed884f6,186.77,Orlando,16,1,11:00:46,WDID10355,WCID5139
2023-07-08,34d2262f-0575-42a7-a943-82433481772a,60.00,Winter Park,6,0,0:52:35,WDID10738,WCID5889
"2023-07-08,8ba32215-c2a1-46f3-bcac-a50c27d32446,""1,277.35"",Altamonte Springs,12,0,0:29:42,WDID09920,WCID5379"
2023-07-08,07d09b3f-22aa-481d-bcf5-5336d413030a,129.98,Kissimmee,13,0,19:26:54,WDID10317,WCID5180
2023-07-08,b26e90ce-846e-4635-8a47-02871cd367a1,420.53,Orlando,18,0,6:33:55,WDID10618,WCID5616
2023-07-08,d589fe4b-f4c1-4058-9699-24c2caf26d61,120.83,Kissimmee,10,0,16:55:05,WDID10784,WCID5947
2023-07-08,3fa0944b-ae57-42a1-9898-20aef3c10eff,380.77,Orlando,18,0,12:21:32,WDID10815,WCID5742
2023-07-08,65d98229-c5c4-4d9f-8631-4ff9172995d3,75.13,Winter Park,13,0,11:51:51,WDID10823,WCID5023
2023-07-08,b03bc31f-1a13-4060-9e2d-6503cc1d597f,295.67,Clermont,7,0,12:50:48,WDID10877,WCID5333
2023-07-08,420a6a09-e0ad-41f7-afcb-5decd65a84bb,484.88,Apopka,11,0,17:16:14,WDID10932,WCID5945
2023-07-08,fb470c0a-3c95-406e-b6ff-c69ee3478e24,347.19,Sanford,1,0,12:36:39,WDID09934,WCID5404
2023-07-08,9d76ed68-089b-4435-8b02-c93cfa09d462,113.78,Apopka,5,0,0:20:35,WDID09992,WCID6181
2023-07-08,06b520e0-913f-4130-87fd-d47ba1fa9873,323.19,Winter Park,13,0,2:53:24,WDID10560,WCID5307
2023-07-08,5b073b0e-1212-4e46-850d-39db51022a82,400.02,Kissimmee,14,0,23:29:36,WDID10585,WCID5904
2023-07-08,40460d15-6059-4d3b-ac98-70fb3bcf6a00,264.71,Orlando,5,0,10:52:21,WDID10758,WCID5405
2023-07-08,9c790832-cb7b-4d17-b2c3-4fb3aa839f7a,455.44,Winter Park,10,0,15:24:22,WDID10832,WCID5813
2023-07-08,a622fc8f-ee08-49f6-975d-dcc01918114a,93.92,Sanford,5,0,8:30:33,WDID10908,WCID5655
2023-07-08,a62ef6ed-cec5-4f43-bc53-8509748bc5d4,72.99,Altamonte Springs,11,0,13:08:01,WDID10934,WCID6049
2023-07-08,3aef91c4-638f-4503-aa52-926245d1fd75,106.53,Apopka,15,0,12:29:54,WDID11004,WCID5215
2023-07-08,61d2b1f5-3e37-41ff-b6c1-6d07d1bcbd65,251.77,Clermont,16,0,0:27:16,WDID10067,WCID6127
2023-07-08,8ad2ee57-c7c7-49a8-87b4-137dc1248c98,67.74,Orlando,4,0,20:26:05,WDID10459,WCID5754
2023-07-08,7fe6f987-e36a-403e-a90c-f937e0dd8ab6,77.60,Winter Park,15,0,11:36:43,WDID10779,WCID5535
2023-07-08,b5ceb571-136e-44db-8267-f9b4533ecb1f,395.29,Altamonte Springs,1,0,23:30:43,WDID10446,WCID5451
2023-07-08,f7d75854-bb56-485f-8d42-453286dacce7,379.34,Orlando,4,0,0:26:33,WDID10615,WCID5625
2023-07-08,19b93945-4a4b-4212-bc34-99759e3d5bd4,100.06,Winter Park,5,0,23:27:22,WDID10813,WCID6057
2023-07-08,68d41ecc-a5f2-4fcf-beb0-5266513c4e2a,306.74,Kissimmee,15,0,19:20:55,WDID10408,WCID5415
2023-07-08,99e24a6a-a225-490a-bd42-9926c5695c01,215.18,Kissimmee,7,0,15:08:05,WDID10673,WCID5823
2023-07-08,cde7364b-f594-45d0-a674-03a7bff06163,435.89,Kissimmee,18,0,7:53:46,WDID10137,WCID6111
2023-07-08,65fe25c8-e289-4d4c-a0ef-b1fbe8f24941,288.30,Kissimmee,16,0,8:11:24,WDID10413,WCID6075
2023-07-08,d5eea46f-c7cd-4647-b01a-399a1bc8c3e0,170.73,Orlando,8,0,16:09:57,WDID09909,WCID5616
2023-07-08,2e241f63-8f9d-4de6-9ebc-80c810c23910,20.46,Clermont,14,0,8:45:05,WDID09956,WCID6213
2023-07-08,0001dc8e-f58f-45ed-8bf2-5c820c9a30d7,419.80,Apopka,19,0,18:11:41,WDID10335,WCID6162
2023-07-08,2a5e4411-b5ed-4b8b-ba3f-36fd023acbb0,70.47,Winter Park,8,0,2:26:40,WDID10377,WCID6007
2023-07-09,43af631c-0503-4194-92c2-f5c0b20def66,428.16,Sanford,15,2,0:46:18,WDID10217,WCID5669
2023-07-09,572bee3d-f7bc-4d05-9a67-dcd70372c20a,717.68,Apopka,2,1,2:00:07,WDID09886,WCID5944
2023-07-09,1cfce608-82f0-41ea-b45e-32b4103a8df3,243.24,Orlando,9,1,9:47:07,WDID10513,WCID5904
2023-07-09,b238a697-3b25-45f8-bead-59b67d420876,370.11,Sanford,16,0,5:59:20,WDID10200,WCID5392
2023-07-09,c5df5302-282a-4d53-a28f-83e33d7ae98f,292.44,Clermont,17,0,11:27:25,WDID10744,WCID5456
2023-07-09,56eebef6-1166-495b-aeb2-2fe92785c75c,166.25,Orlando,14,0,21:03:37,WDID10063,WCID5770
2023-07-09,4f5d31a0-e1ee-4b54-9b15-48c304acbf9c,290.89,Winter Park,5,0,15:20:29,WDID10264,WCID6009
2023-07-09,b3571a2a-7c24-4f72-81ca-51ff5ec52dd7,104.56,Orlando,5,0,8:17:14,WDID09917,WCID5927
2023-07-09,750cf2f3-f876-460f-aebf-3a0223dc7db7,236.73,Altamonte Springs,15,0,17:16:07,WDID10287,WCID5096
2023-07-09,852c8ecb-3e60-4dbc-a4c3-9486b2d34796,302.08,Clermont,6,0,15:40:27,WDID10683,WCID5552
2023-07-09,726b3a17-dcd8-4928-a603-0da833e22700,338.21,Clermont,19,0,2:29:12,WDID10907,WCID5303
2023-07-09,e484faad-7652-4e73-986e-8ca581b70411,72.81,Altamonte Springs,1,0,18:10:32,WDID09933,WCID5586
2023-07-09,45f1389a-2040-4406-9be7-35b05141c7fa,280.05,Kissimmee,8,0,12:32:32,WDID10327,WCID5501
2023-07-09,f9bced3e-6686-4dca-92fd-c61f321d247f,110.37,Winter Park,9,0,9:03:00,WDID10340,WCID5223
2023-07-09,26d439fa-0eb9-49cb-8409-af745b164c79,238.89,Winter Park,18,0,1:34:57,WDID10828,WCID5465
2023-07-09,a77a1f61-fdf4-4d82-8092-96aaa980b987,483.59,Orlando,17,0,14:08:12,WDID10957,WCID5006
2023-07-09,64359eea-ac2d-40a9-99d1-54f26847258d,347.87,Sanford,17,0,15:23:16,WDID10908,WCID5669
2023-07-09,bdc087d5-1450-44fb-9622-1aa0cafb4a96,152.94,Clermont,8,0,0:20:40,WDID10954,WCID6130
2023-07-09,3c9548b0-42fd-4e12-8ec5-3a826864fa30,474.95,Clermont,15,0,20:30:42,WDID11052,WCID5624
2023-07-09,c88c1529-96e4-4902-8c7b-d89dde27db5a,100.02,Winter Park,19,0,17:55:00,WDID09936,WCID5993
2023-07-09,8d0d38fe-6e85-4664-87ac-b94d5460f30d,361.08,Apopka,12,0,18:43:51,WDID09979,WCID5233
2023-07-09,9e7fe739-4755-4a42-9d5a-1e511d8558c7,303.29,Apopka,17,0,11:54:10,WDID10116,WCID6068
2023-07-09,ea31e33c-bf1b-4993-878e-75d6112a7532,491.46,Winter Park,11,0,14:47:44,WDID10559,WCID6204
2023-07-09,ab29a447-3619-4026-a5f1-70216b2d8376,137.32,Sanford,19,0,18:57:49,WDID10678,WCID6138
2023-07-09,e7da52bb-1c2c-4b58-8aa5-40386fa5c3c5,60.38,Orlando,19,0,1:14:04,WDID10912,WCID5890
2023-07-09,18bf04e0-bb43-4349-89cf-5149fedeeed5,96.16,Kissimmee,4,0,23:26:02,WDID10934,WCID5001
2023-07-09,a6dadc13-8f66-41fa-89c5-1c078bcf4fe1,50.99,Apopka,1,0,6:59:59,WDID09915,WCID6055
2023-07-09,4fa6a72f-5cc3-4a15-8303-a5acb75811a8,21.40,Orlando,16,0,14:39:31,WDID10091,WCID5471
2023-07-09,a9f9f19e-b7ef-4b89-8fa6-26e9f69c05ff,203.55,Apopka,6,0,2:39:55,WDID10305,WCID6237
2023-07-09,d78c2233-0704-4aff-9e92-f57ece351355,256.07,Altamonte Springs,10,0,0:45:00,WDID10349,WCID5612
2023-07-10,ec85752d-88e6-4283-b1eb-290af33553c1,351.11,Apopka,5,2,3:32:04,WDID10066,WCID5743
2023-07-10,9fbd7040-989b-449f-abea-a088c128bcc0,211.36,Orlando,12,1,3:42:36,WDID10741,WCID5309
"2023-07-10,fd86cbde-ee0a-4d7f-a884-c9d423c22090,""1,111.32"",Winter Park,13,1,20:06:35,WDID10216,WCID5297"
2023-07-10,9934659d-b400-44f0-952d-cef43953b7f7,370.55,Clermont,13,0,10:32:58,WDID10608,WCID6054
2023-07-10,644d1de5-1f47-44a2-83b1-3df32e47643a,176.20,Kissimmee,12,0,23:25:04,WDID10403,WCID5447
